id,User,Date,Tweet
157,officialABAT,2019-10-01 18:21:37+00:00,"2.Looking back at the last 59 years, we have faced steep challenges yet have marked great progress nonetheless. What we have overcome in the past gives us the confidence and courage to believe that we can achieve even more as we cast our eyes to the future."
158,officialABAT,2019-10-01 18:21:37+00:00,https://t.co/NCQGQ6N6aw we celebrate the 59th birthday of our beloved nation. We stand today with our feet planted firmly in the present but with our gaze both on the past and toward our future.
159,officialABAT,2019-09-15 15:57:33+00:00,"6. Once again, I congratulate you and wish you God’s guidance in the daunting, but not insurmountable tasks, ahead of you."
160,officialABAT,2019-09-15 15:57:33+00:00,"5. Ogun State deserves development, Ogun State deserves industrialization. Having made success in your private multi-sectoral entrepreneurial life, you are best placed to replicate this in Ogun. This you must do within the shortest possible time."
161,officialABAT,2019-09-15 15:57:32+00:00,4. You truly deserved your victory. This is now time to extend your hand of fellowship to the APM candidate and others who contested against you and indeed other stakeholders in the state. You must re-dedicate yourself to re-uniting the people and be the governor for all.
162,officialABAT,2019-09-15 15:57:32+00:00,"3...you emerged victorious because the people of Ogun stood by you. Undaunted by all of that, you ran a clean, peaceful, issues-based campaign. You were, by far, the most popular and most qualified of the governorship candidates, hence your election."
163,officialABAT,2019-09-15 15:57:31+00:00,"2. We were all living witnesses to the fact that despite the intimidation, harassment and violence unleashed on your numerous supporters and other shenanigans perpetrated by known opposition elements within and outside our party, APC..."
164,officialABAT,2019-09-15 15:57:31+00:00,"1. Tribunal Victory: Asiwaju Congratulates Governor Abiodun

Saturday’s judgment of the Ogun State Governorship Election Petition Tribunal affirming your electoral victory has further demonstrated that your election was indeed a true reflection of the wishes of your people."
165,officialABAT,2019-09-13 11:08:42+00:00,"19...In the meantime, this day shall stand as a proud day for Nigeria, a day when the rule of law stood in full support of democratic elections and of the sovereignty of the Nigerian people to select the leaders of their choice."
166,officialABAT,2019-09-13 11:08:41+00:00,18...He can decide to continue with these claims or he can take the more prudent approach by accepting the express will of the people and placing his ample talents in the service of the nation in his private capacity.
167,officialABAT,2019-09-13 11:08:41+00:00,"17...reconciliation, national tranquility and progress. We may disagree and argue as brothers but never as enemies who cannot resolve whatever difference that has come between us. The next step lies with Atiku."
168,officialABAT,2019-09-13 11:08:40+00:00,16...I congratulate President Buhari for this resounding judicial vindication of his personal character and of his electoral victory. I know Mr. President as a magnanimous person who will reach out his hand in friendship to Atiku in the spirit of...
169,officialABAT,2019-09-13 11:08:40+00:00,"15...Atiku was given the chance to prove his case. In the end, he did not produce the requisite evidence. This failure was not from lack of trying; the failure was because such evidence simply does not exist. President Buhari won the election openly and honestly."
170,officialABAT,2019-09-13 11:08:40+00:00,"14...The Court, on the other hand, can only deal with facts at hand not the imaginings of the mind. Most importantly, the Court found that the election was properly conducted and that President Buhari won by the wide margin counted and recorded by INEC."
171,officialABAT,2019-09-13 11:08:39+00:00,"13...To their credit, Atiku’s team argued and pressed their case energetically; but in the end their claims were based on things that existed only in their minds. They were arguing what they wanted to have happened not what actually took place."
172,officialABAT,2019-09-13 11:08:39+00:00,"12...Atiku could not present evidence that such transmissions ever took place. In fact, such transmissions were technologically unfeasible. Card readers were not meant for this task and the purported mystery server was but a phantom in the PDP’s mind."
173,officialABAT,2019-09-13 11:08:38+00:00,11...Atiku also placed unfounded reliance on the assertion of the use of card readers to send election results to an imaginary server. The court found that the operative law did not provide for the alleged electronic transmission of polling booth results.
174,officialABAT,2019-09-13 11:08:38+00:00,"10...Based on his education and the experiences gained through his fine career, the Court determined the evidence presented by Atiku showed that the President was “eminently qualified” and had done nothing untoward in his election filings with INEC."
175,officialABAT,2019-09-13 11:08:37+00:00,"9...The PDP claimed that President Buhari was unqualified to run for office. To his credit, President Buhari took this assault against his character with customary grace. The court thoroughly vindicated him."
176,officialABAT,2019-09-13 11:08:36+00:00,"8...No one used the power of the state to intimidate them in court just as no one used the power of the state to intimidate them during the election. As the Court affirmed, the election was free and fair and the final result should stand."
177,officialABAT,2019-09-13 11:08:36+00:00,"7...Former Vice President Atiku and his legal team put forth some imaginative, if desperate, arguments as was their right. They fought vigorously for their positions and were allowed to do so without pressure and without fear."
178,officialABAT,2019-09-13 11:08:35+00:00,6...and the intensity of the legal arguments presented. It is in this spirit that we must always seek to resolve even our most stubborn differences that we may emerge a stronger yet more peaceful nation.
179,officialABAT,2019-09-13 11:08:35+00:00,"5..to watch this fine moment for the Nigerian judiciary.The court did its job by following the law of the land wherever it might lead. As a Nigerian,I was proud to see both sides of this dispute behave with utmost civility and decorum despite the weight of the matters at stake..."
180,officialABAT,2019-09-13 11:08:34+00:00,"4. The Court of Appeal rendered a comprehensive judgement of extraordinary thoroughness, reason and breadth on the many issues presented in this important matter. The Court did so in the open air and before the television cameras that gave eyes to the entire nation..."
